iter	Logloss
397	0.004641683185
398	0.004634668318
399	0.004626790814
400	0.004624857552
401	0.004623852289
402	0.004620362419
403	0.004619383462
404	0.004613985116
405	0.004611393967
406	0.004607043724
407	0.004604718552
408	0.004603765848
409	0.004603732597
410	0.004599505004
411	0.004596388496
412	0.004592399218
413	0.004582007836
414	0.004576244881
415	0.00457462096
416	0.004571906535
417	0.004568564046
418	0.004561570272
419	0.004552027726
420	0.004547806767
421	0.004545322401
422	0.004536771927
423	0.004532871068
424	0.004528001425
425	0.004521407115
426	0.004520511134
427	0.004517282525
428	0.004514297001
429	0.004514080015
430	0.004508621314
431	0.00450645914
432	0.004502864935
433	0.004496321915
434	0.00449490451
435	0.0044923825
436	0.004488470757
437	0.004485551694
438	0.004478270138
439	0.004467002181
440	0.004465188349
441	0.004463455662
442	0.004460743459
443	0.004458451318
444	0.004457572166
445	0.00444868651
446	0.004448509245
447	0.004447652468
448	0.004444343311
449	0.004443509941
450	0.004441583906
451	0.004436016937
452	0.004429897699
453	0.004428102208
454	0.004424113336
455	0.004408146252
456	0.004394891989
457	0.004393073424
458	0.00438860844
459	0.004382268026
460	0.004380890508
461	0.004376237475
462	0.004370956187
463	0.004361490073
464	0.004359070795
465	0.004356876253
466	0.004355521557
467	0.004349797753
468	0.004348467134
469	0.004338085437
470	0.004331188547
471	0.004328171669
472	0.004321386856
473	0.004320067004
474	0.004314177615
475	0.004306021681
476	0.00430362515
477	0.004293512779
478	0.004289748761
479	0.004285752272
480	0.004283920583
481	0.004283171879
482	0.004281398836
483	0.004279541549
484	0.004277563278
485	0.004271871157
486	0.004261480859
487	0.004254973282
488	0.004253230845
489	0.004249719828
490	0.004246718533
491	0.004244072827
492	0.004243339052
493	0.004241005209
494	0.004235800308
495	0.004230867991
496	0.004223410778
497	0.004221728874
498	0.004207502349
499	0.004202096689
500	0.00419749124
501	0.004191127702
502	0.004183504783
503	0.004178284136
504	0.004173969539
505	0.00417193074
506	0.004165729171
507	0.004162359174
508	0.004162310785
509	0.00415984845
510	0.004154412892
511	0.0041493276
512	0.004146969563
513	0.00414460145
514	0.004142171612
515	0.004136914232
516	0.004132616928
517	0.00412979691
518	0.004128171981
519	0.004124301012
520	0.004122038261
521	0.004117755839
522	0.004111647444
523	0.004111423936
524	0.004109829824
525	0.004106008163
526	0.004104454618
527	0.00409813999
528	0.004094141382
529	0.004092817314
530	0.004087734959
531	0.004085084547
532	0.004083332004
533	0.004076201466
534	0.004076197095
535	0.004073991784
536	0.004072604883
537	0.004068552778
538	0.00406289966
539	0.004062895172
540	0.004058207986
541	0.004053328385
542	0.004049592381
543	0.004048899163
544	0.004048226661
545	0.004043038935
546	0.004043034732
547	0.004042365589
548	0.004037358626
549	0.004036184198
550	0.004034095138
551	0.004030657079
552	0.004030008184
553	0.004025307706
554	0.004025299323
555	0.004023845185
556	0.004016591402
557	0.004012719065
558	0.0040089886
559	0.004001677069
560	0.003998443756
561	0.003991498175
562	0.003984141202
563	0.003981760075
564	0.003978665411
565	0.003975801645
566	0.003970691534
567	0.003967164085
568	0.003964587579
569	0.003961249174
570	0.003959626686
571	0.003958227169
572	0.003954428011
573	0.003949555952
574	0.003948187185
575	0.003945772791
576	0.003944444108
577	0.003941437729
578	0.003935700247
579	0.003928954615
580	0.003922790413
581	0.003921094054
582	0.003918393146
583	0.003915797421
584	0.003911654056
585	0.003905808167
586	0.003901465885
587	0.003895122191
588	0.003893842389
589	0.003888035227
590	0.003887636085
591	0.003885674197
592	0.003883448683
593	0.003878014392
594	0.003875284784
595	0.003874026745
596	0.003870942871
597	0.003868521613
598	0.003864488518
599	0.003860002447
600	0.003858991953
601	0.003857972265
602	0.003855775835
603	0.003855173918
604	0.0038509071
605	0.00384967438
606	0.003847995354
607	0.003842864045
608	0.003838303428
609	0.003837977859
610	0.003835064881
611	0.003830747194
612	0.003824119821
613	0.003819846407
614	0.003818451291
615	0.003814374925
616	0.003814369353
617	0.003813202619
618	0.003808506434
619	0.003804365794
620	0.003803850397
621	0.003799911295
622	0.00379083574
623	0.003789937503
624	0.003788590962
625	0.003788231243
626	0.003784940102
627	0.003781101186
628	0.00378012545
629	0.00377706115
630	0.003772943859
631	0.003766249958
632	0.00376532172
633	0.003764002575
634	0.00376290766
635	0.003761646537
636	0.003754113379
637	0.003750359932
638	0.003749229103
639	0.003741055067
640	0.003739021524
641	0.00373780438
642	0.003733032129
643	0.003728392005
644	0.003724111055
645	0.003722129252
646	0.003719986837
647	0.003713586581
648	0.003710912068
649	0.003710113628
650	0.003707695595
651	0.003703354389
652	0.003701431753
653	0.003699026586
654	0.003694906693
655	0.003692849995
656	0.003691022055
657	0.003688535748
658	0.003685239875
659	0.003683653653
660	0.003681645639
661	0.003680902122
662	0.003679967173
663	0.003678936678
664	0.003675583483
665	0.003674495147
666	0.003669070632
667	0.003667701204
668	0.00366586645
669	0.003658504233
670	0.003657410452
671	0.003655482261
672	0.003653625539
673	0.003650292384
674	0.003647097213
675	0.003643934995
676	0.003642122395
677	0.0036377362
678	0.003635730583
679	0.003632180245
680	0.003631060199
681	0.003628031698
682	0.003625819582
683	0.003624894546
684	0.003622821411
685	0.003621745885
686	0.003617563965
687	0.003615323358
688	0.00361360513
689	0.003607118071
690	0.003602059571
691	0.003601389642
692	0.003600063448
693	0.003598184537
694	0.003596495829
695	0.003594404812
696	0.003591283617
697	0.00358952405
698	0.003587870679
699	0.003583489997
700	0.003583357038
701	0.003582109376
702	0.003575732018
703	0.003571698135
704	0.003564824028
705	0.003563259592
706	0.003560634151
707	0.003557010721
708	0.00355611224
709	0.003553307931
710	0.003551161539
711	0.003550456194
712	0.003547513164
713	0.003545555124
714	0.003543624418
715	0.003539388547
716	0.003537357664
717	0.003535853322
718	0.003534277094
719	0.003531442851
720	0.003531442615
721	0.003529563297
722	0.003529562758
723	0.003522324024
724	0.003517456834
725	0.003516827339
726	0.003513288109
727	0.003511461152
728	0.003509901043
729	0.003509278521
730	0.003507509522
731	0.003504793436
732	0.003502253797
733	0.003498214857
734	0.003498212722
735	0.00349764025
736	0.003492285825
737	0.003490549357
738	0.00349054597
739	0.003487928026
740	0.003486494536
741	0.003483135172
742	0.003481746669
743	0.003481746081
744	0.003479220225
745	0.003472622197
746	0.003472621066
747	0.00347019117
748	0.003470186707
749	0.00346869974
750	0.003462708158
751	0.003462149013
752	0.003462144802
753	0.003462144238
754	0.003462143675
755	0.003462143111
756	0.003459790708
757	0.003454046667
758	0.003452532067
759	0.00345252964
760	0.003448663044
761	0.003448663044
762	0.003447231382
763	0.003440939751
764	0.003439332109
765	0.003439330764
766	0.00342981506
767	0.003429813872
768	0.003423217512
769	0.003423216895
770	0.003420682856
771	0.003420162607
772	0.003418001329
773	0.003416034299
774	0.003413583704
775	0.003411082551
776	0.003410575668
777	0.00340924943
778	0.00340700365
779	0.003406999125
780	0.003406996491
781	0.003406991224
782	0.003403342416
783	0.003403337388
784	0.003400420238
785	0.003400418171
786	0.003400416106
787	0.003400415449
788	0.003398910828
789	0.003398900179
790	0.003395928823
791	0.003395926782
792	0.003395925526
793	0.003393833304
794	0.003393831254
795	0.003393829207
796	0.003393829207
797	0.003391812458
798	0.0033901833
799	0.003389747397
800	0.003389746379
801	0.00338974536
802	0.003389741291
803	0.003389739207
804	0.003389442147
805	0.003388436849
806	0.003385720078
807	0.003385719066
808	0.003385717276
809	0.003385716264
810	0.003385715816
811	0.003385715369
812	0.003385714922
813	0.003383825929
814	0.003383825
815	0.003381222058
816	0.003381221612
817	0.003381221166
818	0.00338122072
819	0.003381220274
820	0.003380768391
821	0.00337900432
822	0.003376455617
823	0.003373573666
824	0.003370029588
825	0.003368545924
826	0.003367667244
827	0.003364891325
828	0.003361645533
829	0.003360193039
830	0.003360192656
831	0.003360192274
832	0.003360189377
833	0.003360158489
834	0.003360158107
835	0.00336015233
836	0.003359760714
837	0.003359759191
838	0.003359757669
839	0.003359754629
840	0.003359743308
841	0.003359740481
842	0.003359737655
843	0.003359736137
844	0.003359712281
845	0.003359709284
846	0.003359709284
847	0.003359707768
848	0.003359706253
849	0.00335970474
850	0.003358807791
851	0.003357410745
852	0.003356788673
853	0.003355927664
854	0.00335592231
855	0.00335592231
856	0.00335592231
857	0.003355920972
858	0.003355920785
859	0.003355920598
860	0.003355070602
861	0.00335506762
862	0.003355066132
863	0.003355064645
864	0.003352038094
865	0.003352036812
866	0.003351197095
867	0.003351192047
868	0.003351191311
869	0.003350011039
870	0.003350010295
871	0.003348710549
872	0.003347893116
873	0.003347100757
874	0.003347099546
875	0.003344572491
876	0.003343299557
877	0.003343299557
878	0.003343299557
879	0.003343299557
880	0.003343298187
881	0.003343298187
882	0.003343298187
883	0.003343296819
884	0.003342057793
885	0.003342056613
886	0.003342056272
887	0.003341397504
888	0.003341388191
889	0.00334137889
890	0.003341376166
891	0.00334137152
892	0.003341043014
893	0.003341041641
894	0.003341041298
895	0.003341040955
896	0.003341039839
897	0.003339843583
898	0.003338671497
899	0.003337523699
900	0.003337515161
901	0.003337515161
902	0.003337515161
903	0.003337515161
904	0.003336540335
905	0.003335404931
906	0.003335110292
907	0.003334032489
908	0.003334032179
909	0.003334030209
910	0.003334028849
911	0.003334026131
912	0.003332448452
913	0.003332445737
914	0.003332421753
915	0.003331393558
916	0.003331392402
917	0.003330385396
918	0.003330384724
919	0.003330384052
920	0.003330383761
921	0.003328309788
922	0.003328309115
923	0.003328301839
924	0.003327342432
925	0.003326404927
926	0.003325491677
927	0.003324594706
928	0.003323727692
929	0.003322884119
930	0.00332285092
931	0.003322850266
932	0.003322849753
933	0.003322029142
934	0.003321224062
935	0.003321220114
936	0.003319640116
937	0.003319637511
938	0.003318859869
939	0.003318857927
940	0.003318856634
941	0.00331885405
942	0.003318098494
943	0.003317356117
944	0.003316642489
945	0.00331664122
946	0.003316626698
947	0.003315934342
948	0.003315933712
949	0.003315252771
950	0.003315250264
951	0.003310803785
952	0.003309250895
953	0.003309249117
954	0.00330924734
955	0.003309245563
956	0.003309243787
957	0.003309240238
958	0.003309238464
959	0.003309238307
960	0.003309237053
961	0.003307709818
962	0.003307709217
963	0.003302679603
964	0.003302021643
965	0.003302021423
966	0.003302018765
967	0.003300517107
968	0.003300516463
969	0.00330051582
970	0.003300512273
971	0.003298243353
972	0.003296520306
973	0.003296519856
974	0.003295528288
975	0.003295528008
976	0.003294678408
977	0.003294069301
978	0.003293262233
979	0.003290703649
980	0.003290702584
981	0.003289447765
982	0.00328944659
983	0.003287625486
984	0.003287258221
985	0.003287258075
986	0.00328725793
987	0.00328259183
988	0.00328195665
989	0.003281956354
990	0.00327791184
991	0.003276461252
992	0.003276460072
993	0.003276456391
994	0.003276038702
995	0.00327603841
996	0.003274830921
997	0.003274422905
998	0.00327004318
999	0.003270041948
